"ENSG00000261530","XM_005263190","BTC"
"ENSG00000164211","XM_005271881","STARD4"
"ENSG00000110675","XM_005271608","ELMOD1"
"ENSG00000170037","XM_005256439","CNTROB"
"ENSG00000170037","XM_005256438","CNTROB"
"ENSG00000170037","XM_005256437","CNTROB"
"ENSG00000085998","XM_005271012","POMGNT1"
"ENSG00000133789","XM_005252830","SWAP70"
"ENSG00000133789","XM_005252829","SWAP70"
"ENSG00000197121","XM_005246866","PGAP1"
"ENSG00000180957","XM_005261453","PITPNB"
"ENSG00000137766","XM_005254394","UNC13C"
"ENSG00000108469","XM_005257820","RECQL5"
"ENSG00000108469","XM_005257819","RECQL5"
"ENSG00000115042","XM_005263962","FAHD2A"
"ENSG00000164211","XM_005271882","STARD4"
"ENSG00000066136","XM_005270899","NFYC"
"ENSG00000175395","XM_005252383","ZNF25"
"ENSG00000175395","XM_005252385","ZNF25"
"ENSG00000175395","XM_005252384","ZNF25"
"ENSG00000175395","XM_005252386","ZNF25"
"ENSG00000108469","XM_005257823","RECQL5"
"ENSG00000221826","XM_005259081","PSG3"
"ENSG00000221826","XM_005259068","PSG3"
"ENSG00000066136","XM_005270898","NFYC"
"ENSG00000066136","XM_005270897","NFYC"
"ENSG00000167634","XM_005278257","NLRP7"
"ENSG00000167634","XM_005277299","NLRP7"
"ENSG00000167634","XM_005277203","NLRP7"
"ENSG00000167634","XM_005277180","NLRP7"
"ENSG00000167634","XM_005277158","NLRP7"
"ENSG00000167634","XM_005277133","NLRP7"
"ENSG00000167634","XM_005277070","NLRP7"
"ENSG00000167634","XM_005258618","NLRP7"
"ENSG00000066136","XM_005270900","NFYC"
"ENSG00000142046","XM_005259150","TMEM91"
"ENSG00000142046","XM_005259151","TMEM91"
"ENSG00000187109","XM_005268904","NAP1L1"
"ENSG00000187109","XM_005268902","NAP1L1"
"ENSG00000187109","XM_005268900","NAP1L1"
"ENSG00000187109","XM_005268897","NAP1L1"
"ENSG00000154743","XM_005265499","TSEN2"
"ENSG00000081052","XM_005246281","COL4A4"
"ENSG00000164114","XM_005263224","MAP9"
"ENSG00000164114","XM_005263223","MAP9"
"ENSG00000074706","XM_005266922","IPCEF1"
"ENSG00000074706","XM_005266921","IPCEF1"
"ENSG00000074706","XM_005266920","IPCEF1"
"ENSG00000074706","XM_005266919","IPCEF1"
"ENSG00000074706","XM_005266923","IPCEF1"
"ENSG00000242612","XM_005255250","DECR2"
"ENSG00000188626","XM_005268286","GOLGA8M"
"ENSG00000173838","XM_005257106","MARCH10"
"ENSG00000095370","XM_005251638","SH2D3C"
"ENSG00000188626","XM_005276465","GOLGA8M"
"ENSG00000100739","XM_005267977","BDKRB1"
"ENSG00000066136","XM_005270896","NFYC"
"ENSG00000066136","XM_005270892","NFYC"
"ENSG00000100739","XM_005267978","BDKRB1"
"ENSG00000153822","XM_005257340","KCNJ16"
"ENSG00000153822","XM_005257339","KCNJ16"
"ENSG00000153822","XM_005257338","KCNJ16"
"ENSG00000153822","XM_005257337","KCNJ16"
"ENSG00000153822","XM_005257335","KCNJ16"
"ENSG00000153822","XM_005257334","KCNJ16"
"ENSG00000153822","XM_005257333","KCNJ16"
"ENSG00000066136","XM_005270895","NFYC"
"ENSG00000066136","XM_005270894","NFYC"
"ENSG00000066136","XM_005270893","NFYC"
"ENSG00000066136","XM_005270891","NFYC"
"ENSG00000173838","XM_005257105","MARCH10"
"ENSG00000153822","XM_005257336","KCNJ16"
"ENSG00000197442","XM_005266992","MAP3K5"
"ENSG00000197442","XM_005266991","MAP3K5"
"ENSG00000152520","XM_005266333","PAN3"
"ENSG00000152520","XM_005266332","PAN3"
"ENSG00000095370","XM_005251637","SH2D3C"
"ENSG00000173838","XM_005257103","MARCH10"
"ENSG00000152520","XM_005266334","PAN3"
"ENSG00000142945","XM_005270394","KIF2C"
"ENSG00000146966","XM_005249978","DENND2A"
"ENSG00000108001","XM_005252668","EBF3"
"ENSG00000095370","XM_005251639","SH2D3C"
"ENSG00000154743","XM_005265496","TSEN2"
"ENSG00000154743","XM_005265495","TSEN2"
"ENSG00000146966","XM_005249979","DENND2A"
"ENSG00000146966","XM_005249977","DENND2A"
"ENSG00000146966","XM_005249976","DENND2A"
"ENSG00000244242","XM_005252922","IFITM10"
"ENSG00000109466","XM_005262709","KLHL2"
"ENSG00000179104","XM_005268680","TMTC2"
"ENSG00000109686","XM_005262767","SH3D19"
"ENSG00000109686","XM_005262766","SH3D19"
"ENSG00000109686","XM_005262765","SH3D19"
"ENSG00000002726","XM_005249967","AOC1"
"ENSG00000134115","XM_005265057","CNTN6"
"ENSG00000142945","XM_005270396","KIF2C"
"ENSG00000179104","XM_005268681","TMTC2"
"ENSG00000183323","XM_005276767","CCDC125"
"ENSG00000183323","XM_005276763","CCDC125"
"ENSG00000183323","XM_005276762","CCDC125"
"ENSG00000183323","XM_005276761","CCDC125"
"ENSG00000183323","XM_005248463","CCDC125"
"ENSG00000183323","XM_005248459","CCDC125"
"ENSG00000183323","XM_005248458","CCDC125"
"ENSG00000183323","XM_005248457","CCDC125"
"ENSG00000154743","XM_005265497","TSEN2"
"ENSG00000142945","XM_005270395","KIF2C"
"ENSG00000134115","XM_005265059","CNTN6"
"ENSG00000002726","XM_005249966","AOC1"
"ENSG00000119778","XM_005264373","ATAD2B"
"ENSG00000189180","XM_005252580","ZNF33A"
"ENSG00000120088","XM_005257060","CRHR1"
"ENSG00000168038","XM_005265262","ULK4"
"ENSG00000168038","XM_005265261","ULK4"
"ENSG00000168038","XM_005265260","ULK4"
"ENSG00000168038","XM_005265259","ULK4"
"ENSG00000183323","XM_005276766","CCDC125"
"ENSG00000183323","XM_005248462","CCDC125"
"ENSG00000109466","XM_005262710","KLHL2"
"ENSG00000163492","XM_005246473","CCDC141"
"ENSG00000085999","XM_005271273","RAD54L"
"ENSG00000085999","XM_005271272","RAD54L"
"ENSG00000138795","XM_005263048","LEF1"
"ENSG00000069974","XM_005254576","RAB27A"
"ENSG00000069974","XM_005254575","RAB27A"
"ENSG00000112242","XM_005248868","E2F3"
"ENSG00000112242","XM_005248867","E2F3"
"ENSG00000112242","XM_005248866","E2F3"
"ENSG00000112242","XM_005248865","E2F3"
"ENSG00000133812","XM_005253156","SBF2"
"ENSG00000102898","XM_060943","NUTF2"
"ENSG00000074603","XM_005254505","DPP8"
"ENSG00000074603","XM_005254503","DPP8"
"ENSG00000074603","XM_005254500","DPP8"
"ENSG00000102898","XM_003960108","NUTF2"
"ENSG00000110660","XM_005271600","SLC35F2"
"ENSG00000110660","XM_005271598","SLC35F2"
"ENSG00000261660","XM_005276835","PARP10"
"ENSG00000261660","XM_005251081","PARP10"
"ENSG00000163006","XM_005263894","CCDC138"
"ENSG00000133895","XM_005274004","MEN1"
"ENSG00000140443","XM_005254897","IGF1R"
"ENSG00000133895","XM_005274002","MEN1"
"ENSG00000140443","XM_005254896","IGF1R"
"ENSG00000110660","XM_005271599","SLC35F2"
"ENSG00000069974","XM_005254577","RAB27A"
"ENSG00000224877","XM_005257250","C17orf89"
"ENSG00000133895","XM_005274003","MEN1"
"ENSG00000133895","XM_005274001","MEN1"
"ENSG00000147789","XM_005272335","ZNF7"
"ENSG00000147789","XM_005272336","ZNF7"
"ENSG00000250305","XM_005273595","KIAA1456"
"ENSG00000250305","XM_005273594","KIAA1456"
"ENSG00000250305","XM_005273593","KIAA1456"
"ENSG00000250305","XM_005273591","KIAA1456"
"ENSG00000250305","XM_005273590","KIAA1456"
"ENSG00000250305","XM_005273589","KIAA1456"
"ENSG00000250305","XM_005273588","KIAA1456"
"ENSG00000250305","XM_005273587","KIAA1456"
"ENSG00000250305","XM_005273586","KIAA1456"
"ENSG00000034053","XM_005254332","APBA2"
"ENSG00000034053","XM_005254331","APBA2"
"ENSG00000147789","XM_005272340","ZNF7"
"ENSG00000163219","XM_005264675","ARHGAP25"
"ENSG00000205758","XM_005261084","CRYZL1"
"ENSG00000205758","XM_005261082","CRYZL1"
"ENSG00000147789","XM_005272339","ZNF7"
"ENSG00000262234","XM_005271934","PPIP5K2"
"ENSG00000163006","XM_005263895","CCDC138"
"ENSG00000262234","XM_005271933","PPIP5K2"
"ENSG00000107651","XM_005269470","SEC23IP"
"ENSG00000107651","XM_005269469","SEC23IP"
"ENSG00000090565","XM_005255718","RAB11FIP3"
"ENSG00000113615","XM_005271853","SEC24A"
"ENSG00000113615","XM_005271854","SEC24A"
"ENSG00000005302","XM_005274440","MSL3"
"ENSG00000159840","XM_005250053","ZYX"
"ENSG00000159840","XM_005250052","ZYX"
"ENSG00000244355","XM_005275432","LY6G6D"
"ENSG00000244355","XM_005275272","LY6G6D"
"ENSG00000244355","XM_005275147","LY6G6D"
"ENSG00000244355","XM_005275003","LY6G6D"
"ENSG00000244355","XM_005272847","LY6G6D"
"ENSG00000244355","XM_005249255","LY6G6D"
"ENSG00000205758","XM_005261083","CRYZL1"
"ENSG00000090565","XM_005255717","RAB11FIP3"
"ENSG00000090565","XM_005255716","RAB11FIP3"
"ENSG00000090565","XM_005255715","RAB11FIP3"
"ENSG00000090565","XM_005255714","RAB11FIP3"
"ENSG00000090565","XM_005255713","RAB11FIP3"
"ENSG00000147789","XM_005272337","ZNF7"
"ENSG00000147789","XM_005272334","ZNF7"
"ENSG00000147789","XM_005272338","ZNF7"
"ENSG00000198185","XM_005260448","ZNF334"
"ENSG00000159189","XM_005245983","C1QC"
"ENSG00000069943","XM_005254794","PIGB"
"ENSG00000109066","XM_005257480","TMEM104"
"ENSG00000198185","XM_005260447","ZNF334"
"ENSG00000114120","XM_005247574","SLC25A36"
"ENSG00000206506","XM_003960994","HLA-G"
"ENSG00000206506","XM_005275394","HLA-G"
"ENSG00000206506","XM_005272810","HLA-G"
"ENSG00000109066","XM_005257481","TMEM104"
"ENSG00000120519","XM_005263278","SLC10A7"
"ENSG00000005302","XM_005274439","MSL3"
"ENSG00000104059","XM_005254262","FAM189A1"
"ENSG00000177030","XM_005252749","DEAF1"
"ENSG00000109066","XM_005257479","TMEM104"
"ENSG00000173369","XM_005245982","C1QB"
"ENSG00000132128","XM_005270376","LRRC41"
"ENSG00000206331","XM_005275623","PRRT1"
"ENSG00000206331","XM_005275489","PRRT1"
"ENSG00000206331","XM_005275194","PRRT1"
"ENSG00000206331","XM_005275062","PRRT1"
"ENSG00000206331","XM_005274897","PRRT1"
"ENSG00000163913","XM_005247610","IFT122"
"ENSG00000163913","XM_005247609","IFT122"
"ENSG00000163913","XM_005247608","IFT122"
"ENSG00000022556","XM_005277270","NLRP2"
"ENSG00000103326","XM_005255515","CAPN15"
"ENSG00000103326","XM_005255514","CAPN15"
"ENSG00000103326","XM_005255513","CAPN15"
"ENSG00000103326","XM_005255516","CAPN15"
"ENSG00000103326","XM_005255518","CAPN15"
"ENSG00000103326","XM_005255517","CAPN15"
"ENSG00000176542","XM_005247209","KIAA2018"
"ENSG00000176542","XM_005247208","KIAA2018"
"ENSG00000176834","XM_005253908","VSIG10"
"ENSG00000176834","XM_005253907","VSIG10"
"ENSG00000178922","XM_005271240","HYI"
"ENSG00000022556","XM_005278284","NLRP2"
"ENSG00000022556","XM_005277168","NLRP2"
"ENSG00000022556","XM_005277146","NLRP2"
"ENSG00000022556","XM_005277121","NLRP2"
"ENSG00000022556","XM_005277080","NLRP2"
"ENSG00000022556","XM_005259050","NLRP2"
"ENSG00000142459","XM_005272458","EVI5L"
"ENSG00000161992","XM_005255130","C16orf11"
"ENSG00000131016","XM_005267234","AKAP12"
"ENSG00000163913","XM_005247601","IFT122"
"ENSG00000163913","XM_005247600","IFT122"
"ENSG00000164116","XM_005262957","GUCY1A3"
"ENSG00000164116","XM_005262956","GUCY1A3"
"ENSG00000164116","XM_005262955","GUCY1A3"
"ENSG00000185261","XM_005271965","KIAA0825"
"ENSG00000131016","XM_005267235","AKAP12"
"ENSG00000131016","XM_005267233","AKAP12"
"ENSG00000052802","XM_005263176","MSMO1"
"ENSG00000178922","XM_005271239","HYI"
"ENSG00000262446","XM_005276746","GBA"
"ENSG00000022556","XM_005277271","NLRP2"
"ENSG00000022556","XM_005277214","NLRP2"
"ENSG00000022556","XM_005277191","NLRP2"
"ENSG00000163913","XM_005247606","IFT122"
"ENSG00000189099","XM_005262978","PRSS48"
"ENSG00000087365","XM_005273726","SF3B2"
"ENSG00000157637","XM_005257019","SLC38A10"
"ENSG00000121579","XM_005247794","NAA50"
"ENSG00000124802","XM_005249489","EEF1E1"
"ENSG00000124802","XM_005249488","EEF1E1"
"ENSG00000169933","XM_005274632","FRMPD4"
"ENSG00000181472","XM_005267078","ZBTB2"
"ENSG00000181472","XM_005267077","ZBTB2"
"ENSG00000181472","XM_005267076","ZBTB2"
"ENSG00000169031","XM_005246280","COL4A3"
"ENSG00000169031","XM_005246279","COL4A3"
"ENSG00000169031","XM_005246278","COL4A3"
"ENSG00000231924","XM_005259063","PSG1"
"ENSG00000171045","XM_005250834","TSNARE1"
"ENSG00000125779","XM_005260835","PANK2"
"ENSG00000125779","XM_005260836","PANK2"
"ENSG00000216937","XM_005252596","CCDC7"
"ENSG00000216937","XM_005252595","CCDC7"
"ENSG00000216937","XM_005252594","CCDC7"
"ENSG00000126500","XM_005273861","FLRT1"
"ENSG00000171017","XM_005272497","LRRC8E"
"ENSG00000171045","XM_005250832","TSNARE1"
"ENSG00000171045","XM_005250833","TSNARE1"
"ENSG00000164142","XM_005263199","FAM160A1"
"ENSG00000142937","XM_005271099","RPS8"
"ENSG00000092148","XM_005267502","HECTD1"
"ENSG00000085365","XM_005248630","SCAMP1"
"ENSG00000168907","XM_005254271","PLA2G4F"
"ENSG00000133216","XM_005245776","EPHB2"
"ENSG00000133216","XM_005245775","EPHB2"
"ENSG00000164236","XM_005248344","ANKRD33B"
"ENSG00000164236","XM_005248343","ANKRD33B"
"ENSG00000155906","XM_005267040","RMND1"
"ENSG00000133216","XM_005245778","EPHB2"
"ENSG00000090372","XM_005258826","STRN4"
"ENSG00000138709","XM_005263097","LARP1B"
"ENSG00000139508","XM_005266361","SLC46A3"
"ENSG00000138709","XM_005263101","LARP1B"
"ENSG00000145996","XM_005249203","CDKAL1"
"ENSG00000145996","XM_005249201","CDKAL1"
"ENSG00000262666","XM_005276741","FAM189B"
"ENSG00000262666","XM_005276740","FAM189B"
"ENSG00000262666","XM_005244848","FAM189B"
"ENSG00000262666","XM_005244847","FAM189B"
"ENSG00000145996","XM_005249202","CDKAL1"
"ENSG00000138448","XM_005246536","ITGAV"
"ENSG00000075407","XM_005252654","ZNF37A"
"ENSG00000075407","XM_005252586","ZNF37A"
"ENSG00000075407","XM_005252585","ZNF37A"
"ENSG00000262666","XM_005276738","FAM189B"
"ENSG00000262666","XM_005244845","FAM189B"
"ENSG00000117480","XM_005270625","FAAH"
"ENSG00000075407","XM_005252583","ZNF37A"
"ENSG00000135241","XM_005250396","PNPLA8"
"ENSG00000142959","XM_005270748","BEST4"
"ENSG00000128656","XM_005246250","CHN1"
"ENSG00000168439","XM_005273723","STIP1"
"ENSG00000138709","XM_005263086","LARP1B"
"ENSG00000129566","XM_005268027","TEP1"
"ENSG00000164741","XM_005273375","DLC1"
"ENSG00000164741","XM_005273374","DLC1"
"ENSG00000076984","XM_005272490","MAP2K7"
"ENSG00000168439","XM_005273724","STIP1"
"ENSG00000170921","XM_005257203","TANC2"
"ENSG00000135241","XM_005250395","PNPLA8"
"ENSG00000170921","XM_005257205","TANC2"
"ENSG00000144619","XM_005264906","CNTN4"
"ENSG00000144619","XM_005264903","CNTN4"
"ENSG00000155974","XM_005268758","GRIP1"
"ENSG00000144619","XM_005264904","CNTN4"
"ENSG00000170921","XM_005257206","TANC2"
"ENSG00000101204","XM_005260191","CHRNA4"
"ENSG00000101204","XM_005260189","CHRNA4"
"ENSG00000156110","XM_005269538","ADK"
"ENSG00000076984","XM_005272489","MAP2K7"
"ENSG00000256061","XM_005254197","DYX1C1"
"ENSG00000110031","XM_005274407","LPXN"
"ENSG00000215193","XM_005261254","PEX26"
"ENSG00000215193","XM_005261253","PEX26"
"ENSG00000248098","XM_005259126","BCKDHA"
"ENSG00000183878","XM_005262531","UTY"
"ENSG00000156535","XM_005248660","CD109"
"ENSG00000156535","XM_005248659","CD109"
"ENSG00000163531","XM_005244998","NFASC"
"ENSG00000163531","XM_005244997","NFASC"
"ENSG00000101916","XM_005274543","TLR8"
"ENSG00000183878","XM_005262544","UTY"
"ENSG00000163913","XM_005247612","IFT122"
"ENSG00000118298","XM_005277360","CA14"
"ENSG00000118298","XM_005245059","CA14"
"ENSG00000132938","XM_005266320","MTUS2"
"ENSG00000173065","XM_005258007","FAM222B"
"ENSG00000173065","XM_005258004","FAM222B"
"ENSG00000139197","XM_005253455","PEX5"
"ENSG00000155974","XM_005268757","GRIP1"
"ENSG00000155974","XM_005268755","GRIP1"
"ENSG00000155974","XM_005268754","GRIP1"
"ENSG00000155974","XM_005268756","GRIP1"
"ENSG00000163913","XM_005247615","IFT122"
"ENSG00000163913","XM_005247611","IFT122"
"ENSG00000141295","XM_005257776","SCRN2"
"ENSG00000166160","XM_005276725","OPN1MW2"
"ENSG00000166160","XM_003960089","OPN1MW2"
"ENSG00000113319","XM_005248565","RASGRF2"
"ENSG00000164440","XM_005266836","TXLNB"
"ENSG00000145833","XM_005272143","DDX46"
"ENSG00000145833","XM_005272142","DDX46"
"ENSG00000163913","XM_005247604","IFT122"
"ENSG00000163913","XM_005247603","IFT122"
"ENSG00000144619","XM_005264908","CNTN4"
"ENSG00000144619","XM_005264907","CNTN4"
"ENSG00000144619","XM_005264905","CNTN4"
"ENSG00000187323","XM_005258204","DCC"
"ENSG00000104067","XM_005254617","TJP1"
"ENSG00000061918","XM_005262960","GUCY1B3"
"ENSG00000183878","XM_005262548","UTY"
"ENSG00000183878","XM_005262543","UTY"
"ENSG00000183878","XM_005262537","UTY"
"ENSG00000229470","XM_005275369","GNL1"
"ENSG00000229470","XM_005274939","GNL1"
"ENSG00000183878","XM_005262545","UTY"
"ENSG00000183878","XM_005262521","UTY"
"ENSG00000164530","XM_005248915","PI16"
"ENSG00000104067","XM_005254619","TJP1"
"ENSG00000010270","XM_005249881","STARD3NL"
"ENSG00000104067","XM_005254621","TJP1"
"ENSG00000104067","XM_005254618","TJP1"
"ENSG00000104067","XM_005254616","TJP1"
"ENSG00000160439","XM_005278247","RDH13"
"ENSG00000160439","XM_005277295","RDH13"
"ENSG00000160439","XM_005277238","RDH13"
"ENSG00000160439","XM_005277199","RDH13"
"ENSG00000160439","XM_005277176","RDH13"
"ENSG00000160439","XM_005277154","RDH13"
"ENSG00000160439","XM_005277129","RDH13"
"ENSG00000160439","XM_005277093","RDH13"
"ENSG00000160439","XM_005277060","RDH13"
"ENSG00000160439","XM_005258473","RDH13"
"ENSG00000123700","XM_005257332","KCNJ2"
"ENSG00000138190","XM_005269915","EXOC6"
"ENSG00000124596","XM_005248903","OARD1"
"ENSG00000104067","XM_005254620","TJP1"
"ENSG00000261893","XM_005276744","CLK2"
"ENSG00000261893","XM_005276743","CLK2"
"ENSG00000261893","XM_005276742","CLK2"
"ENSG00000261893","XM_005244878","CLK2"
"ENSG00000261893","XM_005244877","CLK2"
"ENSG00000261893","XM_005244876","CLK2"
"ENSG00000085231","XM_005276782","TAF9"
"ENSG00000085231","XM_005248583","TAF9"
"ENSG00000124596","XM_005248902","OARD1"
"ENSG00000112246","XM_005267101","SIM1"
"ENSG00000112246","XM_005267100","SIM1"
"ENSG00000152672","XM_005278322","CLEC4F"
"ENSG00000152672","XM_005264172","CLEC4F"
"ENSG00000107186","XM_005251622","MPDZ"
"ENSG00000166450","XM_005254310","PRTG"
"ENSG00000174579","XM_005247572","MSL2"
"ENSG00000174579","XM_005247571","MSL2"
"ENSG00000215906","XM_003960118","LACTBL1"
"ENSG00000215906","XM_003846221","LACTBL1"
"ENSG00000215906","XM_003846622","LACTBL1"
"ENSG00000085231","XM_005276781","TAF9"
"ENSG00000085231","XM_005248582","TAF9"
"ENSG00000133597","XM_005250070","ADCK2"
"ENSG00000138190","XM_005269912","EXOC6"
"ENSG00000138190","XM_005269917","EXOC6"
"ENSG00000124786","XM_005249157","SLC35B3"
"ENSG00000038295","XM_005263191","TLL1"
"ENSG00000146476","XM_005267140","C6orf211"
"ENSG00000187268","XM_005274463","FAM9C"
"ENSG00000187268","XM_005274462","FAM9C"
"ENSG00000139514","XM_005266507","SLC7A1"
"ENSG00000088826","XM_005260734","SMOX"
"ENSG00000225921","XM_005249173","NOL7"
"ENSG00000108798","XM_005257429","ABI3"
"ENSG00000121871","XM_005247230","SLITRK3"
"ENSG00000213079","XM_005266866","SCAF8"
"ENSG00000170619","XM_005272314","COMMD5"
"ENSG00000181790","XM_005251016","BAI1"
"ENSG00000181790","XM_005251015","BAI1"
"ENSG00000170619","XM_005276251","COMMD5"
"ENSG00000170619","XM_005265789","COMMD5"
"ENSG00000170619","XM_005275961","COMMD5"
"ENSG00000265231","XM_005277676","AKR1C2"
"ENSG00000265231","XM_005252371","AKR1C2"
"ENSG00000149043","XM_005253216","SYT8"
"ENSG00000213648","XM_005276507","SULT1A4"
"ENSG00000133302","XM_005272113","ANKRD32"
"ENSG00000168234","XM_005258198","TTC39C"
"ENSG00000114573","XM_005247528","ATP6V1A"
"ENSG00000130338","XM_005267057","TULP4"
"ENSG00000262785","XM_005245266","PKLR"
"ENSG00000186625","XM_005266804","KATNA1"
"ENSG00000111540","XM_005269052","RAB5B"
"ENSG00000101997","XM_005272599","CCDC22"
"ENSG00000174996","XM_005274182","KLC2"
"ENSG00000185254","XM_005276726","TEX28"
"ENSG00000185254","XM_003960090","TEX28"
"ENSG00000111540","XM_005269051","RAB5B"
"ENSG00000228875","XM_005275082","CSNK2B"
"ENSG00000228875","XM_005274919","CSNK2B"
"ENSG00000228875","XM_005272773","CSNK2B"
"ENSG00000228875","XM_005248856","CSNK2B"
"ENSG00000130731","XM_005255634","C16orf13"
"ENSG00000112763","XM_005248836","BTN2A1"
"ENSG00000163531","XM_005244985","NFASC"
"ENSG00000186625","XM_005266805","KATNA1"
"ENSG00000188396","XM_005270819","TCTEX1D4"
"ENSG00000114200","XM_005247685","BCHE"
"ENSG00000174996","XM_005274183","KLC2"
"ENSG00000149781","XM_005274343","FERMT3"
"ENSG00000171793","XM_005270536","CTPS1"
"ENSG00000171793","XM_005270535","CTPS1"
"ENSG00000062485","XM_005268663","CS"
"ENSG00000112763","XM_005248838","BTN2A1"
"ENSG00000166866","XM_005268884","MYO1A"
"ENSG00000107779","XM_005270064","BMPR1A"
"ENSG00000173163","XM_005264157","COMMD1"
"ENSG00000262788","XM_005256205","CIRH1A"
"ENSG00000203805","XM_005269593","PPAPDC1A"
"ENSG00000203805","XM_005269591","PPAPDC1A"
"ENSG00000147526","XM_005273624","TACC1"
"ENSG00000001617","XM_005265381","SEMA3F"
"ENSG00000001617","XM_005265380","SEMA3F"
"ENSG00000189292","XM_005264688","FAM150B"
"ENSG00000189292","XM_005264689","FAM150B"
"ENSG00000163531","XM_005244983","NFASC"
"ENSG00000163531","XM_005244982","NFASC"
"ENSG00000163531","XM_005244981","NFASC"
"ENSG00000163531","XM_005244980","NFASC"
"ENSG00000163531","XM_005244979","NFASC"
"ENSG00000163531","XM_005244978","NFASC"
"ENSG00000163531","XM_005244976","NFASC"
"ENSG00000163531","XM_005244974","NFASC"
"ENSG00000163531","XM_005244973","NFASC"
"ENSG00000115282","XM_005264497","TTC31"
"ENSG00000001617","XM_005265382","SEMA3F"
"ENSG00000004487","XM_005245786","KDM1A"
"ENSG00000171453","XM_005249491","POLR1C"
"ENSG00000182606","XM_005264964","TRAK1"
"ENSG00000182606","XM_005264960","TRAK1"
"ENSG00000182606","XM_005264959","TRAK1"
"ENSG00000163531","XM_005244986","NFASC"
"ENSG00000079691","XM_005249220","LRRC16A"
"ENSG00000163531","XM_005244994","NFASC"
"ENSG00000163531","XM_005244991","NFASC"
"ENSG00000163531","XM_005244995","NFASC"
"ENSG00000163531","XM_005244992","NFASC"
